Date,Chat Name,Creator,Exchanges,Symbol,Status,Leverage,Direction,Last Target,Duration,Signal Gained Profit %,Entry Targets % Filled,Number of Filled Entry Targets,Filled Average Entry Price,Number of Entry Targets,Entry Zone Range,Average Entry Price,TP1 Price,TP2 Price,TP3 Price,TP4 Price,TP5 Price,TP6 Price,TP7 Price,TP8 Price,TP9 Price,TP10 Price,Stop Loss Price
2026-04-05 04:05:25,PnLTactics,,"Bitget Futures, KuCoin Futures, Binance Futures",CTSI/USDT,Stopped Out,Isolated (6.0X),Short,0,2 hr 47 min,-19.3952,100.0,2,0.03836,2,0.0367-0.0384,0.03755,,,,,,,,,,,0.0396
2026-04-05 03:48:47,PnLTactics,,"Bitget Futures, KuCoin Futures, Binance Futures",CTSI/USDT,Stopped Out,Isolated (6.0X),Short,0,3 hr 24 min,-19.5059,100.0,2,0.03845,2,0.0371-0.0385,0.0378,,,,,,,,,,,0.0397
2026-04-05 03:30:48,PnLTactics,,"Bitget Futures, Binance Futures, KuCoin Futures",CTSI/USDT,Stopped Out,Isolated (6.0X),Short,0,3 hr 48 min,-19.5147,100.0,2,0.03874,2,0.0371-0.0388,0.03795,,,,,,,,,,,0.04
2026-04-05 03:27:58,PnLTactics,,"Bitget Futures, ByBit USDT, BingX Futures, Binance Futures, KuCoin Futures",PUFFER/USDT,Partial Targets Achieved,Isolated (6.0X),Short,1,2 hr 12 min,18.7681,100.0,2,0.032875,2,0.03143-0.03292,0.032174999999999995,0.03119,,,,,,,,,,0.032174999999999995
2026-04-05 03:25:44,PnLTactics,,"Bitget Futures, Binance Futures, KuCoin Futures",CTSI/USDT,Stopped Out,Isolated (6.0X),Short,0,3 hr 53 min,-19.195,100.0,2,0.03876,2,0.0371-0.0388,0.03795,,,,,,,,,,,0.04
2026-04-05 03:13:17,PnLTactics,,"Bitget Futures, KuCoin Futures, Binance Futures",CTSI/USDT,Stopped Out,Isolated (6.0X),Short,0,4 hr 5 min,-19.6964,100.0,2,0.038535,2,0.0376-0.0386,0.0381,,,,,,,,,,,0.0398
2026-04-05 03:08:05,PnLTactics,,"Bitget Futures, Binance Futures, KuCoin Futures",CTSI/USDT,Stopped Out,Isolated (6.0X),Short,0,4 hr 11 min,-19.195,100.0,2,0.03876,2,0.0376-0.0388,0.0382,,,,,,,,,,,0.04
2026-04-05 02:58:14,PnLTactics,,"KuCoin Futures, Binance Futures, Bitget Futures",CTSI/USDT,Partial Targets Achieved,Isolated (6.0X),Short,2,1 day 5 hr,40.6413,100.0,2,0.039295,2,0.0378-0.0393,0.03855,0.0372,0.0355,,,,,,,,,0.0372
2026-04-05 02:21:55,PnLTactics,,"Bitget Futures, BloFin Futures, KuCoin Futures, Binance Futures, ByBit USDT, BingX Futures, OKX Futures",BERA/USDT,Stopped Out,Isolated (6.0X),Short,0,2 hr 40 min,-8.7724,100.0,2,0.3967,2,0.3881-0.3964,0.39225,,,,,,,,,,,0.4025
2026-04-05 02:18:16,PnLTactics,,"Bitget Futures, ByBit USDT, BingX Futures, Binance Futures, KuCoin Futures",PUFFER/USDT,Partial Targets Achieved,Isolated (6.0X),Short,1,3 hr 21 min,17.8326,100.0,2,0.032805,2,0.03153-0.03284,0.032185000000000005,0.03112,,,,,,,,,,0.032185000000000005
2026-04-05 02:12:18,PnLTactics,,"BloFin Futures, Binance Futures, Bitget Futures, BingX Futures, ByBit USDT, KuCoin Futures, OKX Futures",BERA/USDT,Stopped Out,Isolated (6.0X),Short,0,2 hr 46 min,-10.1669,100.0,2,0.3954,2,0.3897-0.3959,0.3928,,,,,,,,,,,0.4021
2026-04-05 02:07:54,PnLTactics,,"KuCoin Futures, Bitget Futures, Binance Futures",CTSI/USDT,Partial Targets Achieved,Isolated (6.0X),Short,2,17 hr 30 min,43.2938,100.0,2,0.03959,2,0.0383-0.0394,0.038849999999999996,0.0373,0.0356,,,,,,,,,0.0373
2026-04-05 02:06:19,PnLTactics,,"KuCoin Futures, BloFin Futures, Bitget Futures, Binance Futures, BingX Futures, ByBit USDT, OKX Futures",BERA/USDT,Stopped Out,Isolated (6.0X),Short,0,2 hr 52 min,-7.8589,100.0,2,0.397,2,0.3897-0.3962,0.39295,,,,,,,,,,,0.4022
2026-04-05 02:00:23,PnLTactics,,"BloFin Futures, Binance Futures, Bitget Futures, BingX Futures, ByBit USDT, KuCoin Futures, OKX Futures",BERA/USDT,Stopped Out,Isolated (6.0X),Short,0,3 hr 9 min,-9.2191,100.0,2,0.397,2,0.3897-0.3969,0.3933,,,,,,,,,,,0.4031
2026-04-05 01:44:30,PnLTactics,,"Bitget Futures, Binance Futures, KuCoin Futures",CTSI/USDT,Partial Targets Achieved,Isolated (6.0X),Short,1,5 hr 34 min,16.1736,100.0,2,0.04056,2,0.0393-0.0406,0.03995,0.0385,,,,,,,,,,0.03995
2026-04-05 01:20:35,PnLTactics,,"Binance Futures, BingX Futures, Bitget Futures, KuCoin Futures",SKYAI/USDT,Stopped Out,Isolated (7.0X),Long,0,12 min,-19.958,100.0,2,0.08102,2,0.08109-0.08277,0.08193,,,,,,,,,,,0.07871
2026-04-05 01:15:19,PnLTactics,,"Bitget Futures, Binance Futures, KuCoin Futures",CTSI/USDT,All Targets Achieved,Isolated (6.0X),Short,3,23 hr 39 min,58.8808,100.0,2,0.0411,2,0.041-0.0412,0.0411,0.039,0.0372,0.035,,,,,,,,
2026-04-05 01:07:50,PnLTactics,,"BingX Futures, Binance Futures, Bitget Futures, KuCoin Futures",SKYAI/USDT,Stopped Out,Isolated (7.0X),Long,0,32 min,-20.623,100.0,2,0.079935,2,0.07992-0.0825,0.08121,,,,,,,,,,,0.07758
2026-04-05 00:59:40,PnLTactics,,"Binance Futures, BloFin Futures, OKX Futures, Bitget Futures, BingX Futures, ByBit USDT, KuCoin Futures",BERA/USDT,Stopped Out,Isolated (6.0X),Short,0,8 min,-8.2213,100.0,2,0.3941,2,0.3875-0.3936,0.39055,,,,,,,,,,,0.3995
2026-04-05 00:43:58,PnLTactics,,"BloFin Futures, Binance Futures, BingX Futures, Bitget Futures, OKX Futures, KuCoin Futures, ByBit USDT",BERA/USDT,Stopped Out,Isolated (6.0X),Short,0,23 min,-7.7685,100.0,2,0.3939,2,0.3892-0.393,0.3911,,,,,,,,,,,0.399
2026-04-05 00:20:15,PnLTactics,,"Bitget Futures, KuCoin Futures, Binance Futures",CTSI/USDT,Partial Targets Achieved,Isolated (6.0X),Short,2,6 hr 58 min,41.309,100.0,2,0.04217,2,0.0407-0.0421,0.0414,0.0399,0.038,,,,,,,,,0.0399
2026-04-05 00:14:32,PnLTactics,,"BloFin Futures, Bitget Futures, Binance Futures, BingX Futures, OKX Futures, ByBit USDT, KuCoin Futures",BERA/USDT,Stopped Out,Isolated (7.0X),Short,0,54 min,-7.9646,100.0,2,0.39549999999999996,2,0.3943-0.3967,0.39549999999999996,,,,,,,,,,,0.4
2026-04-05 00:12:54,PnLTactics,,"Bitget Futures, KuCoin Futures, Binance Futures",CTSI/USDT,Partial Targets Achieved,Isolated (6.0X),Short,2,7 hr,39.9044,100.0,2,0.04185,2,0.0407-0.0419,0.0413,0.0397,0.0378,,,,,,,,,0.0397
2026-04-05 00:07:48,PnLTactics,,"Bitget Futures, KuCoin Futures, Binance Futures",CTSI/USDT,All Targets Achieved,Isolated (7.0X),Short,3,1 day,68.9904,100.0,2,0.0416,2,0.0407-0.0417,0.0412,0.0395,0.0376,0.0354,,,,,,,,
2026-04-05 00:06:02,PnLTactics,,"BloFin Futures, Bitget Futures, Binance Futures, BingX Futures, OKX Futures, ByBit USDT, KuCoin Futures",BERA/USDT,Stopped Out,Isolated (7.0X),Short,0,1 hr 16 min,-10.4688,100.0,2,0.39785000000000004,2,0.3967-0.3986,0.39765,,,,,,,,,,,0.4038
2026-04-04 23:58:47,PnLTactics,,"BingX Futures, KuCoin Futures, Bitget Futures, Binance Futures",SKYAI/USDT,Stopped Out,Isolated (7.0X),Long,0,1 hr 42 min,-21.1398,100.0,2,0.07913999999999999,2,0.07912-0.08266,0.08088999999999999,,,,,,,,,,,0.07675
2026-04-04 23:56:21,PnLTactics,,"BloFin Futures, Binance Futures, Bitget Futures, BingX Futures, OKX Futures, KuCoin Futures, ByBit USDT",BERA/USDT,Partial Targets Achieved,Isolated (6.0X),Short,1,1 hr 8 min,7.0735,100.0,2,0.40149999999999997,2,0.3955-0.4016,0.39855,0.3932,,,,,,,,,,0.39855
2026-04-04 23:43:16,PnLTactics,,"Bitget Futures, KuCoin Futures, Binance Futures",CTSI/USDT,Partial Targets Achieved,Isolated (6.0X),Short,2,7 hr 35 min,39.1811,100.0,2,0.04201,2,0.0405-0.0421,0.0413,0.0399,0.038,,,,,,,,,0.0399
2026-04-04 23:14:34,PnLTactics,,"Bitget Futures, KuCoin Futures, Binance Futures",CTSI/USDT,Stopped Out,Isolated (7.0X),Short,0,1 hr 11 min,-20.762,100.0,2,0.04147,2,0.0404-0.0415,0.04095,,,,,,,,,,,0.0427
2026-04-04 23:07:23,PnLTactics,,"Bitget Futures, KuCoin Futures, Binance Futures",CTSI/USDT,All Targets Achieved,Isolated (7.0X),Short,3,1 day 1 hr,69.6722,100.0,2,0.041645,2,0.0404-0.0417,0.04105,0.0395,0.0376,0.0354,,,,,,,,
2026-04-04 20:58:54,PnLTactics,,"BloFin Futures, Bitget Futures, OKX Futures, Binance Futures, ByBit USDT",EDGE/USDT,Stopped Out,Isolated (7.0X),Short,0,21 min,-19.8906,100.0,2,0.8411,2,0.8065-0.8398,0.82315,,,,,,,,,,,0.865
2026-04-04 20:14:06,PnLTactics,,"BloFin Futures, Binance Futures, Bitget Futures, OKX Futures, ByBit USDT",EDGE/USDT,Stopped Out,Isolated (7.0X),Short,0,1 hr 6 min,-18.5974,100.0,2,0.8356,2,0.8214-0.8328,0.8271,,,,,,,,,,,0.8578
2026-04-04 19:56:24,PnLTactics,,"Bitget Futures, BloFin Futures, BingX Futures, Binance Futures, OKX Futures, KuCoin Futures, ByBit USDT",BERA/USDT,Stopped Out,Isolated (7.0X),Short,0,15 hr 50 min,-15.2534,100.0,2,0.40154999999999996,2,0.3874-0.4017,0.39455,,,,,,,,,,,0.4103
2026-04-04 18:55:30,PnLTactics,,"KuCoin Futures, BloFin Futures, BingX Futures, Binance Futures, Bitget Futures, ByBit USDT, OKX Futures",ETC/USDT,Stopped Out,Isolated (6.0X),Long,0,1 hr 46 min,-8.2819,100.0,2,8.911,2,8.918-9.042,8.98,,,,,,,,,,,8.788
2026-04-04 18:41:34,PnLTactics,,"BloFin Futures, Bitget Futures, BingX Futures, Binance Futures, OKX Futures, ByBit USDT, KuCoin Futures",BERA/USDT,Stopped Out,Isolated (6.0X),Short,0,16 hr 50 min,-15.3304,100.0,2,0.39725,2,0.381-0.3974,0.3892,,,,,,,,,,,0.4074
2026-04-04 16:37:12,PnLTactics,,"BloFin Futures, Binance Futures, KuCoin Futures, BingX Futures, Bitget Futures, HyperLiquid Futures, ByBit USDT, OKX Futures",BNB/USDT,Stopped Out,Isolated (6.0X),Long,0,13 hr 37 min,-4.0084,100.0,2,592.76,2,592.7-594.2,593.45,,,,,,,,,,,588.8
2026-04-04 16:26:24,PnLTactics,,"BloFin Futures, Binance Futures, KuCoin Futures, BingX Futures, HyperLiquid Futures, Bitget Futures, OKX Futures, ByBit USDT",BNB/USDT,Stopped Out,Isolated (6.0X),Long,0,13 hr 50 min,-3.9118,100.0,2,592.06,2,592.0-592.6,592.3,,,,,,,,,,,588.2
2026-04-04 14:57:55,PnLTactics,,"Bitget Futures, BloFin Futures, OKX Futures, Binance Futures, ByBit USDT",EDGE/USDT,Partial Targets Achieved,Isolated (6.0X),Short,1,6 hr 22 min,17.0319,100.0,2,0.8807,2,0.8424-0.8856,0.8640000000000001,0.8391,,,,,,,,,,0.8640000000000001
2026-04-04 14:52:13,PnLTactics,,"BloFin Futures, Bitget Futures, OKX Futures, Binance Futures, ByBit USDT",EDGE/USDT,Partial Targets Achieved,Isolated (6.0X),Short,1,6 hr 28 min,19.3724,100.0,2,0.8827,2,0.8424-0.8833,0.86285,0.8369,,,,,,,,,,0.86285
2026-04-04 13:42:47,PnLTactics,,"KuCoin Futures, HyperLiquid Futures, BingX Futures, ByBit USDT, BloFin Futures, Binance Futures, Bitget Futures, OKX Futures",BTC/USDT,Stopped Out,Isolated (6.0X),Long,0,16 hr 24 min,-3.9399,100.0,2,67220.4,2,67215.9-67242.2,67229.04999999999,,,,,,,,,,,66779.0
2026-04-04 13:37:36,PnLTactics,,"Binance Futures, Bitget Futures, OKX Futures, BingX Futures, KuCoin Futures, HyperLiquid Futures, ByBit USDT, BloFin Futures",BTC/USDT,Stopped Out,Isolated (6.0X),Long,0,16 hr 32 min,-3.8622,100.0,2,67174.1,2,67178.4-67242.2,67210.29999999999,,,,,,,,,,,66741.7
2026-04-04 13:02:57,PnLTactics,,"BloFin Futures, OKX Futures, ByBit USDT, Binance Futures, Bitget Futures",EDGE/USDT,Partial Targets Achieved,Isolated (6.0X),Short,1,3 hr 5 min,17.4949,100.0,2,0.91055,2,0.8763-0.9118,0.89405,0.8639,,,,,,,,,,0.89405
2026-04-04 12:56:39,PnLTactics,,"OKX Futures, ByBit USDT, BloFin Futures, Binance Futures, Bitget Futures",EDGE/USDT,Partial Targets Achieved,Isolated (6.0X),Short,1,34 min,19.2462,100.0,2,0.93265,2,0.8916-0.9328,0.9121999999999999,0.8838,,,,,,,,,,0.9121999999999999
2026-04-04 11:02:10,PnLTactics,,"Binance Futures, Bitget Futures, BingX Futures, OKX Futures, KuCoin Futures, HyperLiquid Futures, ByBit USDT, BloFin Futures",BTC/USDT,Stopped Out,Isolated (5.0X),Long,0,19 hr 7 min,-3.0683,100.0,2,67154.2,2,67178.8-67235.9,67207.35,,,,,,,,,,,66742.1
2026-04-04 10:56:47,PnLTactics,,"HyperLiquid Futures, KuCoin Futures, Binance Futures, BingX Futures, OKX Futures, Bitget Futures, ByBit USDT, BloFin Futures",BTC/USDT,Stopped Out,Isolated (5.0X),Long,0,19 hr 13 min,-3.0666,100.0,2,67102.75,2,67078.0-67127.5,67102.75,,,,,,,,,,,66691.2
2026-04-04 08:25:14,PnLTactics,,"Bitget Futures, BingX Futures, BloFin Futures, KuCoin Futures, OKX Futures, ByBit USDT, Binance Futures, HyperLiquid Futures",BTC/USDT,All Targets Achieved,Isolated (5.0X),Long,3,1 day 15 hr,10.4256,100.0,2,66984.3,2,66996.4-67079.7,67038.04999999999,67733.4,68336.3,69073.3,,,,,,,,
2026-04-04 07:58:32,PnLTactics,,"BingX Futures, Bitget Futures, BloFin Futures, OKX Futures, HyperLiquid Futures, Binance Futures, ByBit USDT, KuCoin Futures",BTC/USDT,All Targets Achieved,Isolated (5.0X),Long,3,1 day 15 hr,10.3622,100.0,2,66996.9,2,67000.7-67056.8,67028.75,67737.7,68340.7,69077.7,,,,,,,,
2026-04-04 06:58:39,PnLTactics,,"Bitget Futures, BloFin Futures, BingX Futures, KuCoin Futures, Binance Futures, OKX Futures, ByBit USDT, HyperLiquid Futures",BTC/USDT,All Targets Achieved,Isolated (5.0X),Long,3,1 day 16 hr,10.4042,100.0,2,66986.0,2,66994.8-66995.3,66995.05,67732.2,68335.2,69072.2,,,,,,,,
2026-04-04 06:51:06,PnLTactics,,"BloFin Futures, BingX Futures, Bitget Futures, KuCoin Futures, OKX Futures, Binance Futures, HyperLiquid Futures, ByBit USDT",BTC/USDT,All Targets Achieved,Isolated (5.0X),Long,3,1 day 16 hr,10.3331,100.0,2,66963.65,2,66963.6-66994.8,66979.20000000001,67700.2,68302.9,69039.5,,,,,,,,
2026-04-04 06:04:54,PnLTactics,,"Bitget Futures, HyperLiquid Futures, BingX Futures, OKX Futures, KuCoin Futures, Binance Futures, BloFin Futures, ByBit USDT",BNB/USDT,All Targets Achieved,Isolated (5.0X),Long,3,2 days 3 hr,10.739,100.0,2,589.44,2,589.9-590.6,590.25,596.4,601.7,608.2,,,,,,,,
2026-04-04 05:59:06,PnLTactics,,"BloFin Futures, HyperLiquid Futures, KuCoin Futures, BingX Futures, Binance Futures, ByBit USDT, Bitget Futures, OKX Futures",BNB/USDT,Partial Targets Achieved,Isolated (5.0X),Long,1,1 day,1.9161,100.0,2,589.74,2,589.8-590.0,589.9,596.2,,,,,,,,,,589.9
2026-04-04 05:52:07,PnLTactics,,"BloFin Futures, Binance Futures, HyperLiquid Futures, ByBit USDT, BingX Futures, KuCoin Futures, Bitget Futures, OKX Futures",BNB/USDT,Partial Targets Achieved,Isolated (5.0X),Long,1,1 day,1.9079,100.0,2,589.6500000000001,2,589.6-590.0,589.8,596.1,,,,,,,,,,589.8
2026-04-04 05:35:40,PnLTactics,,"BloFin Futures, HyperLiquid Futures, KuCoin Futures, Binance Futures, Bitget Futures, BingX Futures, ByBit USDT, OKX Futures",BNB/USDT,Partial Targets Achieved,Isolated (5.0X),Long,1,1 day,1.9563,100.0,2,589.56,2,589.6-589.9,589.75,596.1,,,,,,,,,,589.75
2026-04-04 01:07:39,PnLTactics,,"BloFin Futures, KuCoin Futures, ByBit USDT, BingX Futures, Binance Futures, OKX Futures, Bitget Futures",YB/USDT,Stopped Out,Isolated (5.0X),Long,0,27 min,-13.4752,100.0,2,0.141,2,0.141-0.1439,0.14245,,,,,,,,,,,0.1372
2026-04-04 00:34:15,PnLTactics,,"ByBit USDT, BingX Futures, BloFin Futures, Bitget Futures, OKX Futures, Binance Futures, KuCoin Futures",YB/USDT,Partial Targets Achieved,Isolated (6.0X),Long,1,1 hr 3 min,9.938,100.0,2,0.134735,2,0.1346-0.1363,0.13545000000000001,0.14,,,,,,,,,,0.13545000000000001
2026-04-04 00:26:52,PnLTactics,,"ByBit USDT, BloFin Futures, KuCoin Futures, Binance Futures, BingX Futures, OKX Futures, Bitget Futures",YB/USDT,Partial Targets Achieved,Isolated (6.0X),Long,1,1 hr 11 min,9.7579,100.0,2,0.13425,2,0.1343-0.1353,0.1348,0.1397,,,,,,,,,,0.1348
2026-04-04 00:22:55,PnLTactics,,"BloFin Futures, KuCoin Futures, Binance Futures, Bitget Futures, ByBit USDT, OKX Futures",MON/USDT,Stopped Out,Isolated (6.0X),Long,0,30 min,-8.7591,100.0,2,0.0274,2,0.02742-0.02784,0.027630000000000002,,,,,,,,,,,0.027
2026-04-04 00:20:35,PnLTactics,,"KuCoin Futures, ByBit USDT, OKX Futures, BingX Futures, BloFin Futures, Bitget Futures, Binance Futures",YB/USDT,Partial Targets Achieved,Isolated (5.0X),Long,1,1 hr 29 min,10.181,100.0,2,0.1326,2,0.1327-0.1353,0.134,0.1379,,,,,,,,,,0.134
2026-04-03 19:09:29,PnLTactics,,"KuCoin Futures, BingX Futures, Binance Futures, ByBit USDT",SOLV/USDT,Stopped Out,Isolated (6.0X),Short,0,56 min,-17.9104,100.0,2,0.00402,2,0.00388-0.00402,0.00395,,,,,,,,,,,0.00414
2026-04-03 19:00:36,PnLTactics,,"BingX Futures, KuCoin Futures, ByBit USDT, Binance Futures",SOLV/USDT,Stopped Out,Isolated (6.0X),Short,0,5 hr 6 min,-18.3599,100.0,2,0.004085,2,0.00395-0.00409,0.00402,,,,,,,,,,,0.00421
2026-04-03 18:55:24,PnLTactics,,"BingX Futures, KuCoin Futures, ByBit USDT, Binance Futures",SOLV/USDT,Stopped Out,Isolated (6.0X),Short,0,5 hr 11 min,-19.0709,100.0,2,0.00409,2,0.00395-0.00409,0.00402,,,,,,,,,,,0.00422
2026-04-03 12:44:36,PnLTactics,,"BloFin Futures, BingX Futures, Bitget Futures, ByBit USDT, Binance Futures",FIDA/USDT,Stopped Out,Isolated (6.0X),Short,0,32 min,-17.9517,100.0,2,0.01738,2,0.01666-0.01738,0.01702,,,,,,,,,,,0.0179
2026-04-03 12:12:19,PnLTactics,,"Bitget Futures, BloFin Futures, Binance Futures, BingX Futures, ByBit USDT",FIDA/USDT,Stopped Out,Isolated (7.0X),Short,0,1 hr 1 min,-19.4896,100.0,2,0.01724,2,0.01674-0.0172,0.01697,,,,,,,,,,,0.01772
2026-04-03 11:54:28,PnLTactics,,"KuCoin Futures, ByBit USDT, Binance Futures, OKX Futures, BloFin Futures, Bitget Futures",LIT/USDT,Stopped Out,Isolated (7.0X),Long,0,1 hr 4 min,-16.2476,100.0,2,1.034,2,1.037-1.058,1.0474999999999999,,,,,,,,,,,1.01
2026-04-03 11:25:22,PnLTactics,,"BloFin Futures, Bitget Futures, Binance Futures, BingX Futures, ByBit USDT",FIDA/USDT,Stopped Out,Isolated (7.0X),Short,0,1 hr 48 min,-21.8177,100.0,2,0.017165,2,0.0169-0.01718,0.01704,,,,,,,,,,,0.0177
2026-04-03 11:09:45,PnLTactics,,"BloFin Futures, Bitget Futures, BingX Futures, Binance Futures, ByBit USDT",FIDA/USDT,Stopped Out,Isolated (7.0X),Short,0,2 hr 8 min,-20.0,100.0,2,0.0175,2,0.01681-0.01748,0.017145,,,,,,,,,,,0.018
2026-04-03 10:57:16,PnLTactics,,"Bitget Futures, BingX Futures, Binance Futures, BloFin Futures, ByBit USDT",FIDA/USDT,Stopped Out,Isolated (7.0X),Short,0,2 hr 20 min,-21.0904,100.0,2,0.017425000000000003,2,0.01705-0.01743,0.01724,,,,,,,,,,,0.01795
2026-04-03 10:43:41,PnLTactics,,"BloFin Futures, BingX Futures, Binance Futures, Bitget Futures, ByBit USDT",FIDA/USDT,Stopped Out,Isolated (7.0X),Short,0,2 hr 34 min,-16.2147,100.0,2,0.0177,2,0.01706-0.01758,0.01732,,,,,,,,,,,0.01811
2026-04-03 10:38:36,PnLTactics,,"BloFin Futures, Bitget Futures, BingX Futures, Binance Futures, ByBit USDT",FIDA/USDT,Stopped Out,Isolated (7.0X),Short,0,2 hr 39 min,-20.4233,100.0,2,0.01748,2,0.01706-0.01747,0.017265,,,,,,,,,,,0.01799
2026-04-03 09:41:56,PnLTactics,,"KuCoin Futures, ByBit USDT, Binance Futures, Bitget Futures, BloFin Futures, OKX Futures",LIT/USDT,Stopped Out,Isolated (7.0X),Long,0,3 hr 59 min,-19.1033,100.0,2,1.026,2,1.026-1.063,1.0445,,,,,,,,,,,0.998
2026-04-03 08:57:29,PnLTactics,,"BloFin Futures, Bitget Futures, ByBit USDT, Binance Futures, OKX Futures",EDGE/USDT,Partial Targets Achieved,Isolated (6.0X),Long,1,30 min,19.1838,100.0,2,0.9164,2,0.9161-0.9568,0.93645,0.9642,,,,,,,,,,0.93645
2026-04-03 08:52:14,PnLTactics,,"BloFin Futures, OKX Futures, ByBit USDT, Binance Futures, Bitget Futures",EDGE/USDT,Partial Targets Achieved,Isolated (6.0X),Long,1,35 min,17.8321,100.0,2,0.9253,2,0.9265-0.9568,0.94165,0.9751,,,,,,,,,,0.94165
2026-04-03 08:37:38,PnLTactics,,"BloFin Futures, Binance Futures, ByBit USDT, Bitget Futures, OKX Futures",EDGE/USDT,Partial Targets Achieved,Isolated (6.0X),Long,1,55 min,17.2181,100.0,2,0.9037,2,0.904-0.9334,0.9187000000000001,0.9515,,,,,,,,,,0.9187000000000001
2026-04-03 08:22:26,PnLTactics,,"BloFin Futures, ByBit USDT, OKX Futures, Binance Futures, Bitget Futures",EDGE/USDT,Partial Targets Achieved,Isolated (6.0X),Long,2,1 hr 6 min,40.4289,100.0,2,0.886,2,0.8859-0.8994,0.8926499999999999,0.9324,0.9723,,,,,,,,,0.9324
2026-04-03 08:14:28,PnLTactics,,"KuCoin Futures, BingX Futures, ByBit USDT, Bitget Futures, OKX Futures, Binance Futures, BloFin Futures, HyperLiquid Futures",SOL/USDT,Partial Targets Achieved,Isolated (7.0X),Long,1,4 hr 16 min,3.6732,100.0,2,80.04,2,80.06-80.38,80.22,80.94,,,,,,,,,,80.22
2026-04-03 07:35:43,PnLTactics,,"BloFin Futures, Binance Futures, KuCoin Futures, BingX Futures, HyperLiquid Futures, Bitget Futures, ByBit USDT, OKX Futures",BNB/USDT,Stopped Out,Isolated (6.0X),Long,0,1 hr 7 min,-3.4974,100.0,2,588.43,2,588.8-589.8,589.3,,,,,,,,,,,585.0
2026-04-03 05:00:29,PnLTactics,,"BloFin Futures, BingX Futures, Binance Futures, ByBit USDT, KuCoin Futures",HEMI/USDT,Stopped Out,Isolated (7.0X),Short,0,1 hr 13 min,-20.8955,100.0,2,0.0067670000000000004,2,0.006454-0.006773,0.0066135,,,,,,,,,,,0.006969
2026-04-03 04:58:08,PnLTactics,,"BloFin Futures, Bitget Futures, Binance Futures, OKX Futures, ByBit USDT",EDGE/USDT,Stopped Out,Isolated (7.0X),Long,0,24 min,-21.2268,100.0,2,0.86565,2,0.8654-0.89,0.8776999999999999,,,,,,,,,,,0.8394
2026-04-03 04:54:34,PnLTactics,,"KuCoin Futures, BingX Futures, BloFin Futures, ByBit USDT, Binance Futures",HEMI/USDT,Stopped Out,Isolated (7.0X),Short,0,44 min,-17.2917,100.0,2,0.00672,2,0.006454-0.006708,0.006581,,,,,,,,,,,0.006886
2026-04-03 04:44:07,PnLTactics,,"BloFin Futures, Binance Futures, Bitget Futures, ByBit USDT, OKX Futures",EDGE/USDT,Stopped Out,Isolated (7.0X),Long,0,40 min,-22.3838,100.0,2,0.8490500000000001,2,0.8473-0.8593,0.8533,,,,,,,,,,,0.8219
2026-04-03 04:42:11,PnLTactics,,"BloFin Futures, BingX Futures, KuCoin Futures, ByBit USDT, Binance Futures",HEMI/USDT,Stopped Out,Isolated (7.0X),Short,0,56 min,-19.2862,100.0,2,0.0066965,2,0.006574-0.0067,0.0066370000000000005,,,,,,,,,,,0.006881
2026-04-03 04:37:42,PnLTactics,,"BloFin Futures, Binance Futures, Bitget Futures, ByBit USDT, OKX Futures",EDGE/USDT,Stopped Out,Isolated (7.0X),Long,0,45 min,-21.2096,100.0,2,0.8531500000000001,2,0.8529-0.8593,0.8561,,,,,,,,,,,0.8273
2026-04-03 04:30:47,PnLTactics,,"BloFin Futures, Binance Futures, BingX Futures, ByBit USDT, KuCoin Futures",HEMI/USDT,Stopped Out,Isolated (7.0X),Short,0,1 hr 43 min,-20.9581,100.0,2,0.0067635,2,0.00663-0.006782,0.006706,,,,,,,,,,,0.006966
2026-04-03 04:14:54,PnLTactics,,"BloFin Futures, Bitget Futures, Binance Futures, ByBit USDT, OKX Futures",EDGE/USDT,Partial Targets Achieved,Isolated (7.0X),Long,1,1 hr 7 min,14.1699,100.0,2,0.83075,2,0.83-0.8391,0.8345499999999999,0.8736,,,,,,,,,,0.8345499999999999
2026-04-03 04:09:10,PnLTactics,,"BingX Futures, KuCoin Futures, BloFin Futures, Binance Futures, ByBit USDT",HEMI/USDT,Stopped Out,Isolated (7.0X),Short,0,2 hr 6 min,-18.8497,100.0,2,0.006833,2,0.00659-0.006833,0.0067115000000000005,,,,,,,,,,,0.007017
2026-04-03 03:59:55,PnLTactics,,"BloFin Futures, Binance Futures, BingX Futures, ByBit USDT, KuCoin Futures",HEMI/USDT,Stopped Out,Isolated (7.0X),Short,0,2 hr 14 min,-18.9134,100.0,2,0.00681,2,0.006696-0.006802,0.006749,,,,,,,,,,,0.006994
2026-04-03 03:54:07,PnLTactics,,"BloFin Futures, Binance Futures, BingX Futures, ByBit USDT, KuCoin Futures",HEMI/USDT,Stopped Out,Isolated (7.0X),Short,0,2 hr 19 min,-18.2447,100.0,2,0.006791,2,0.006696-0.006776,0.006736,,,,,,,,,,,0.006968
2026-04-03 02:40:07,PnLTactics,,"BloFin Futures, Binance Futures, BingX Futures, KuCoin Futures, ByBit USDT",HEMI/USDT,Stopped Out,Isolated (7.0X),Short,0,4 hr 3 min,-19.3849,100.0,2,0.006861,2,0.006688-0.006846,0.0067670000000000004,,,,,,,,,,,0.007051
